"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8045","Pay online is working","","Mon Mar 16 07:53:40 UTC 2026","passed","Mon Mar 16 07:53:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7391","Main page can be opened and loaded","","Mon Mar 16 07:53:27 UTC 2026","passed","Mon Mar 16 07:53:34 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","18830","Search results can be opened and displayed","","Mon Mar 16 07:53:27 UTC 2026","passed","Mon Mar 16 07:53:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","1","All the pictures are loaded","","Mon Mar 16 07:53:27 UTC 2026","skipped","Mon Mar 16 07:53:27 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","6234","Pay online is loading","","Mon Mar 16 07:53:34 UTC 2026","passed","Mon Mar 16 07:53:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","14345","Search results via API","","Mon Mar 16 07:53:36 UTC 2026","passed","Mon Mar 16 07:53:50 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","15466","Can start reserving a room","","Mon Mar 16 07:53:46 UTC 2026","passed","Mon Mar 16 07:54:01 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","15181","1st picture of the 1st card is loaded","","Mon Mar 16 07:53:34 UTC 2026","passed","Mon Mar 16 07:53:49 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7099","Booking form is loaded","","Mon Mar 16 07:53:27 UTC 2026","passed","Mon Mar 16 07:53:34 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","9277","Backend is working","","Mon Mar 16 07:53:27 UTC 2026","passed","Mon Mar 16 07:53:36 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
